service_id,date,exception_type
706-Weekday-1-DEC16-1111100,20170210,1
707-Weekday-1-DEC16-1111100,20170111,1
707-Weekday-1-DEC16-1111100,20170112,1
707-Weekday-1-DEC16-1111100,20170113,1
707-Weekday-1-DEC16-1111100,20170116,1
707-Weekday-1-DEC16-1111100,20170117,1
707-Weekday-1-DEC16-1111100,20170118,1
707-Weekday-1-DEC16-1111100,20170119,1
707-Weekday-1-DEC16-1111100,20170120,1
707-Weekday-1-DEC16-1111100,20170123,1
707-Weekday-1-DEC16-1111100,20170124,1
707-Weekday-1-DEC16-1111100,20170125,1
707-Weekday-1-DEC16-1111100,20170126,1
707-Weekday-1-DEC16-1111100,20170127,1
707-Weekday-1-DEC16-1111100,20170130,1
707-Weekday-1-DEC16-1111100,20170131,1
707-Weekday-1-DEC16-1111100,20170201,1
707-Weekday-1-DEC16-1111100,20170202,1
707-Weekday-1-DEC16-1111100,20170203,1
707-Weekday-1-DEC16-1111100,20170206,1
707-Weekday-1-DEC16-1111100,20170207,1
707-Weekday-1-DEC16-1111100,20170208,1
707-Weekday-1-DEC16-1111100,20170209,1
707-Weekday-1-DEC16-1111100,20170210,1
708-Weekday-1-DEC16-1111100,20170111,1
708-Weekday-1-DEC16-1111100,20170112,1
708-Weekday-1-DEC16-1111100,20170113,1
708-Weekday-1-DEC16-1111100,20170116,1
708-Weekday-1-DEC16-1111100,20170117,1
708-Weekday-1-DEC16-1111100,20170118,1
708-Weekday-1-DEC16-1111100,20170119,1
708-Weekday-1-DEC16-1111100,20170120,1
708-Weekday-1-DEC16-1111100,20170123,1
708-Weekday-1-DEC16-1111100,20170124,1
708-Weekday-1-DEC16-1111100,20170125,1
708-Weekday-1-DEC16-1111100,20170126,1
708-Weekday-1-DEC16-1111100,20170127,1
708-Weekday-1-DEC16-1111100,20170130,1
708-Weekday-1-DEC16-1111100,20170131,1
708-Weekday-1-DEC16-1111100,20170201,1
708-Weekday-1-DEC16-1111100,20170202,1
708-Weekday-1-DEC16-1111100,20170203,1
708-Weekday-1-DEC16-1111100,20170206,1
708-Weekday-1-DEC16-1111100,20170207,1
708-Weekday-1-DEC16-1111100,20170208,1
708-Weekday-1-DEC16-1111100,20170209,1
708-Weekday-1-DEC16-1111100,20170210,1
709-Weekday-1-DEC16-1111100,20170111,1
709-Weekday-1-DEC16-1111100,20170112,1
709-Weekday-1-DEC16-1111100,20170113,1
709-Weekday-1-DEC16-1111100,20170116,1
709-Weekday-1-DEC16-1111100,20170117,1
709-Weekday-1-DEC16-1111100,20170118,1
709-Weekday-1-DEC16-1111100,20170119,1
709-Weekday-1-DEC16-1111100,20170120,1
709-Weekday-1-DEC16-1111100,20170123,1
709-Weekday-1-DEC16-1111100,20170124,1
709-Weekday-1-DEC16-1111100,20170125,1
709-Weekday-1-DEC16-1111100,20170126,1
709-Weekday-1-DEC16-1111100,20170127,1
709-Weekday-1-DEC16-1111100,20170130,1
709-Weekday-1-DEC16-1111100,20170131,1
709-Weekday-1-DEC16-1111100,20170201,1
709-Weekday-1-DEC16-1111100,20170202,1
709-Weekday-1-DEC16-1111100,20170203,1
709-Weekday-1-DEC16-1111100,20170206,1
709-Weekday-1-DEC16-1111100,20170207,1
709-Weekday-1-DEC16-1111100,20170208,1
709-Weekday-1-DEC16-1111100,20170209,1
709-Weekday-1-DEC16-1111100,20170210,1
71-Weekday-1-DEC16-1111100,20170111,1
71-Weekday-1-DEC16-1111100,20170112,1
71-Weekday-1-DEC16-1111100,20170113,1
71-Weekday-1-DEC16-1111100,20170116,1
71-Weekday-1-DEC16-1111100,20170117,1
71-Weekday-1-DEC16-1111100,20170118,1
71-Weekday-1-DEC16-1111100,20170119,1
71-Weekday-1-DEC16-1111100,20170120,1
71-Weekday-1-DEC16-1111100,20170123,1
71-Weekday-1-DEC16-1111100,20170124,1
71-Weekday-1-DEC16-1111100,20170125,1
71-Weekday-1-DEC16-1111100,20170126,1
71-Weekday-1-DEC16-1111100,20170127,1
71-Weekday-1-DEC16-1111100,20170130,1
71-Weekday-1-DEC16-1111100,20170131,1
71-Weekday-1-DEC16-1111100,20170201,1
71-Weekday-1-DEC16-1111100,20170202,1
71-Weekday-1-DEC16-1111100,20170203,1
71-Weekday-1-DEC16-1111100,20170206,1
71-Weekday-1-DEC16-1111100,20170207,1
71-Weekday-1-DEC16-1111100,20170208,1
71-Weekday-1-DEC16-1111100,20170209,1
71-Weekday-1-DEC16-1111100,20170210,1
710-Weekday-1-DEC16-1111100,20170111,1
710-Weekday-1-DEC16-1111100,20170112,1
710-Weekday-1-DEC16-1111100,20170113,1
710-Weekday-1-DEC16-1111100,20170116,1
710-Weekday-1-DEC16-1111100,20170117,1
710-Weekday-1-DEC16-1111100,20170118,1
710-Weekday-1-DEC16-1111100,20170119,1
710-Weekday-1-DEC16-1111100,20170120,1
710-Weekday-1-DEC16-1111100,20170123,1
710-Weekday-1-DEC16-1111100,20170124,1
710-Weekday-1-DEC16-1111100,20170125,1
710-Weekday-1-DEC16-1111100,20170126,1
710-Weekday-1-DEC16-1111100,20170127,1
710-Weekday-1-DEC16-1111100,20170130,1
710-Weekday-1-DEC16-1111100,20170131,1
710-Weekday-1-DEC16-1111100,20170201,1
710-Weekday-1-DEC16-1111100,20170202,1
710-Weekday-1-DEC16-1111100,20170203,1
710-Weekday-1-DEC16-1111100,20170206,1
710-Weekday-1-DEC16-1111100,20170207,1
710-Weekday-1-DEC16-1111100,20170208,1
710-Weekday-1-DEC16-1111100,20170209,1
710-Weekday-1-DEC16-1111100,20170210,1
711-Weekday-1-DEC16-1111100,20170111,1
711-Weekday-1-DEC16-1111100,20170112,1
711-Weekday-1-DEC16-1111100,20170113,1
711-Weekday-1-DEC16-1111100,20170116,1
711-Weekday-1-DEC16-1111100,20170117,1
711-Weekday-1-DEC16-1111100,20170118,1
711-Weekday-1-DEC16-1111100,20170119,1
711-Weekday-1-DEC16-1111100,20170120,1
711-Weekday-1-DEC16-1111100,20170123,1
711-Weekday-1-DEC16-1111100,20170124,1
711-Weekday-1-DEC16-1111100,20170125,1
711-Weekday-1-DEC16-1111100,20170126,1
711-Weekday-1-DEC16-1111100,20170127,1
711-Weekday-1-DEC16-1111100,20170130,1
711-Weekday-1-DEC16-1111100,20170131,1
711-Weekday-1-DEC16-1111100,20170201,1
711-Weekday-1-DEC16-1111100,20170202,1
711-Weekday-1-DEC16-1111100,20170203,1
711-Weekday-1-DEC16-1111100,20170206,1
711-Weekday-1-DEC16-1111100,20170207,1
711-Weekday-1-DEC16-1111100,20170208,1
711-Weekday-1-DEC16-1111100,20170209,1
711-Weekday-1-DEC16-1111100,20170210,1
712-Weekday-1-DEC16-1111100,20170111,1
712-Weekday-1-DEC16-1111100,20170112,1
712-Weekday-1-DEC16-1111100,20170113,1
712-Weekday-1-DEC16-1111100,20170116,1
712-Weekday-1-DEC16-1111100,20170117,1
712-Weekday-1-DEC16-1111100,20170118,1
712-Weekday-1-DEC16-1111100,20170119,1
712-Weekday-1-DEC16-1111100,20170120,1
712-Weekday-1-DEC16-1111100,20170123,1
712-Weekday-1-DEC16-1111100,20170124,1
712-Weekday-1-DEC16-1111100,20170125,1
712-Weekday-1-DEC16-1111100,20170126,1
712-Weekday-1-DEC16-1111100,20170127,1
712-Weekday-1-DEC16-1111100,20170130,1
712-Weekday-1-DEC16-1111100,20170131,1
712-Weekday-1-DEC16-1111100,20170201,1
712-Weekday-1-DEC16-1111100,20170202,1
712-Weekday-1-DEC16-1111100,20170203,1
712-Weekday-1-DEC16-1111100,20170206,1
712-Weekday-1-DEC16-1111100,20170207,1
712-Weekday-1-DEC16-1111100,20170208,1
712-Weekday-1-DEC16-1111100,20170209,1
712-Weekday-1-DEC16-1111100,20170210,1
717-Weekday-1-DEC16-1111100,20170111,1
717-Weekday-1-DEC16-1111100,20170112,1
717-Weekday-1-DEC16-1111100,20170113,1
717-Weekday-1-DEC16-1111100,20170116,1
717-Weekday-1-DEC16-1111100,20170117,1
717-Weekday-1-DEC16-1111100,20170118,1
717-Weekday-1-DEC16-1111100,20170119,1
717-Weekday-1-DEC16-1111100,20170120,1
717-Weekday-1-DEC16-1111100,20170123,1
717-Weekday-1-DEC16-1111100,20170124,1
717-Weekday-1-DEC16-1111100,20170125,1
717-Weekday-1-DEC16-1111100,20170126,1
717-Weekday-1-DEC16-1111100,20170127,1
717-Weekday-1-DEC16-1111100,20170130,1
717-Weekday-1-DEC16-1111100,20170131,1
717-Weekday-1-DEC16-1111100,20170201,1
717-Weekday-1-DEC16-1111100,20170202,1
717-Weekday-1-DEC16-1111100,20170203,1
717-Weekday-1-DEC16-1111100,20170206,1
717-Weekday-1-DEC16-1111100,20170207,1
717-Weekday-1-DEC16-1111100,20170208,1
717-Weekday-1-DEC16-1111100,20170209,1
717-Weekday-1-DEC16-1111100,20170210,1
72-Saturday-1-DEC16-0000010,20170114,1
72-Saturday-1-DEC16-0000010,20170121,1
72-Saturday-1-DEC16-0000010,20170128,1
72-Saturday-1-DEC16-0000010,20170204,1
72-Saturday-1-DEC16-0000010,20170211,1
72-Sunday-1-DEC16-0000001,20170115,1
72-Sunday-1-DEC16-0000001,20170122,1
72-Sunday-1-DEC16-0000001,20170129,1
72-Sunday-1-DEC16-0000001,20170205,1
72-Weekday-1-DEC16-1111100,20170111,1
72-Weekday-1-DEC16-1111100,20170112,1
72-Weekday-1-DEC16-1111100,20170113,1
72-Weekday-1-DEC16-1111100,20170116,1
72-Weekday-1-DEC16-1111100,20170117,1
72-Weekday-1-DEC16-1111100,20170118,1
72-Weekday-1-DEC16-1111100,20170119,1
72-Weekday-1-DEC16-1111100,20170120,1
72-Weekday-1-DEC16-1111100,20170123,1
72-Weekday-1-DEC16-1111100,20170124,1
72-Weekday-1-DEC16-1111100,20170125,1
72-Weekday-1-DEC16-1111100,20170126,1
72-Weekday-1-DEC16-1111100,20170127,1
72-Weekday-1-DEC16-1111100,20170130,1
72-Weekday-1-DEC16-1111100,20170131,1
72-Weekday-1-DEC16-1111100,20170201,1
72-Weekday-1-DEC16-1111100,20170202,1
72-Weekday-1-DEC16-1111100,20170203,1
72-Weekday-1-DEC16-1111100,20170206,1
72-Weekday-1-DEC16-1111100,20170207,1
72-Weekday-1-DEC16-1111100,20170208,1
72-Weekday-1-DEC16-1111100,20170209,1
72-Weekday-1-DEC16-1111100,20170210,1
723-Weekday-1-DEC16-1111100,20170111,1
723-Weekday-1-DEC16-1111100,20170112,1
723-Weekday-1-DEC16-1111100,20170113,1
723-Weekday-1-DEC16-1111100,20170116,1
723-Weekday-1-DEC16-1111100,20170117,1
723-Weekday-1-DEC16-1111100,20170118,1
723-Weekday-1-DEC16-1111100,20170119,1
723-Weekday-1-DEC16-1111100,20170120,1
723-Weekday-1-DEC16-1111100,20170123,1
723-Weekday-1-DEC16-1111100,20170124,1
723-Weekday-1-DEC16-1111100,20170125,1
723-Weekday-1-DEC16-1111100,20170126,1
723-Weekday-1-DEC16-1111100,20170127,1
723-Weekday-1-DEC16-1111100,20170130,1
723-Weekday-1-DEC16-1111100,20170131,1
723-Weekday-1-DEC16-1111100,20170201,1
723-Weekday-1-DEC16-1111100,20170202,1
723-Weekday-1-DEC16-1111100,20170203,1
723-Weekday-1-DEC16-1111100,20170206,1
723-Weekday-1-DEC16-1111100,20170207,1
723-Weekday-1-DEC16-1111100,20170208,1
723-Weekday-1-DEC16-1111100,20170209,1
723-Weekday-1-DEC16-1111100,20170210,1
725-Weekday-1-DEC16-0101000,20170112,1
725-Weekday-1-DEC16-0101000,20170117,1
725-Weekday-1-DEC16-0101000,20170119,1
725-Weekday-1-DEC16-0101000,20170124,1
725-Weekday-1-DEC16-0101000,20170126,1
725-Weekday-1-DEC16-0101000,20170131,1
725-Weekday-1-DEC16-0101000,20170202,1
725-Weekday-1-DEC16-0101000,20170207,1
725-Weekday-1-DEC16-0101000,20170209,1
726-Weekday-1-DEC16-1111100,20170111,1
726-Weekday-1-DEC16-1111100,20170112,1
726-Weekday-1-DEC16-1111100,20170113,1
726-Weekday-1-DEC16-1111100,20170116,1
726-Weekday-1-DEC16-1111100,20170117,1
726-Weekday-1-DEC16-1111100,20170118,1
726-Weekday-1-DEC16-1111100,20170119,1
726-Weekday-1-DEC16-1111100,20170120,1
726-Weekday-1-DEC16-1111100,20170123,1
726-Weekday-1-DEC16-1111100,20170124,1
726-Weekday-1-DEC16-1111100,20170125,1
726-Weekday-1-DEC16-1111100,20170126,1
726-Weekday-1-DEC16-1111100,20170127,1
726-Weekday-1-DEC16-1111100,20170130,1
726-Weekday-1-DEC16-1111100,20170131,1
726-Weekday-1-DEC16-1111100,20170201,1
726-Weekday-1-DEC16-1111100,20170202,1
726-Weekday-1-DEC16-1111100,20170203,1
726-Weekday-1-DEC16-1111100,20170206,1
726-Weekday-1-DEC16-1111100,20170207,1
726-Weekday-1-DEC16-1111100,20170208,1
726-Weekday-1-DEC16-1111100,20170209,1
726-Weekday-1-DEC16-1111100,20170210,1
728-Weekday-1-DEC16-1111100,20170111,1
728-Weekday-1-DEC16-1111100,20170112,1
728-Weekday-1-DEC16-1111100,20170113,1
728-Weekday-1-DEC16-1111100,20170116,1
728-Weekday-1-DEC16-1111100,20170117,1
728-Weekday-1-DEC16-1111100,20170118,1
728-Weekday-1-DEC16-1111100,20170119,1
728-Weekday-1-DEC16-1111100,20170120,1
728-Weekday-1-DEC16-1111100,20170123,1
728-Weekday-1-DEC16-1111100,20170124,1
728-Weekday-1-DEC16-1111100,20170125,1
728-Weekday-1-DEC16-1111100,20170126,1
728-Weekday-1-DEC16-1111100,20170127,1
728-Weekday-1-DEC16-1111100,20170130,1
728-Weekday-1-DEC16-1111100,20170131,1
728-Weekday-1-DEC16-1111100,20170201,1
728-Weekday-1-DEC16-1111100,20170202,1
728-Weekday-1-DEC16-1111100,20170203,1
728-Weekday-1-DEC16-1111100,20170206,1
728-Weekday-1-DEC16-1111100,20170207,1
728-Weekday-1-DEC16-1111100,20170208,1
728-Weekday-1-DEC16-1111100,20170209,1
728-Weekday-1-DEC16-1111100,20170210,1
729-Weekday-1-DEC16-1111100,20170111,1
729-Weekday-1-DEC16-1111100,20170112,1
729-Weekday-1-DEC16-1111100,20170113,1
729-Weekday-1-DEC16-1111100,20170116,1
729-Weekday-1-DEC16-1111100,20170117,1
729-Weekday-1-DEC16-1111100,20170118,1
729-Weekday-1-DEC16-1111100,20170119,1
729-Weekday-1-DEC16-1111100,20170120,1
729-Weekday-1-DEC16-1111100,20170123,1
729-Weekday-1-DEC16-1111100,20170124,1
729-Weekday-1-DEC16-1111100,20170125,1
729-Weekday-1-DEC16-1111100,20170126,1
729-Weekday-1-DEC16-1111100,20170127,1
729-Weekday-1-DEC16-1111100,20170130,1
729-Weekday-1-DEC16-1111100,20170131,1
729-Weekday-1-DEC16-1111100,20170201,1
729-Weekday-1-DEC16-1111100,20170202,1
729-Weekday-1-DEC16-1111100,20170203,1
729-Weekday-1-DEC16-1111100,20170206,1
729-Weekday-1-DEC16-1111100,20170207,1
729-Weekday-1-DEC16-1111100,20170208,1
729-Weekday-1-DEC16-1111100,20170209,1
729-Weekday-1-DEC16-1111100,20170210,1
73-Weekday-1-DEC16-1111100,20170111,1
73-Weekday-1-DEC16-1111100,20170112,1
73-Weekday-1-DEC16-1111100,20170113,1
73-Weekday-1-DEC16-1111100,20170116,1
73-Weekday-1-DEC16-1111100,20170117,1
73-Weekday-1-DEC16-1111100,20170118,1
73-Weekday-1-DEC16-1111100,20170119,1
73-Weekday-1-DEC16-1111100,20170120,1
73-Weekday-1-DEC16-1111100,20170123,1
73-Weekday-1-DEC16-1111100,20170124,1
73-Weekday-1-DEC16-1111100,20170125,1
73-Weekday-1-DEC16-1111100,20170126,1
73-Weekday-1-DEC16-1111100,20170127,1
73-Weekday-1-DEC16-1111100,20170130,1
73-Weekday-1-DEC16-1111100,20170131,1
73-Weekday-1-DEC16-1111100,20170201,1
73-Weekday-1-DEC16-1111100,20170202,1
73-Weekday-1-DEC16-1111100,20170203,1
73-Weekday-1-DEC16-1111100,20170206,1
73-Weekday-1-DEC16-1111100,20170207,1
73-Weekday-1-DEC16-1111100,20170208,1
73-Weekday-1-DEC16-1111100,20170209,1
73-Weekday-1-DEC16-1111100,20170210,1
730-Weekday-1-DEC16-1111100,20170111,1
730-Weekday-1-DEC16-1111100,20170112,1
730-Weekday-1-DEC16-1111100,20170113,1
730-Weekday-1-DEC16-1111100,20170116,1
730-Weekday-1-DEC16-1111100,20170117,1
730-Weekday-1-DEC16-1111100,20170118,1
730-Weekday-1-DEC16-1111100,20170119,1
730-Weekday-1-DEC16-1111100,20170120,1
730-Weekday-1-DEC16-1111100,20170123,1
730-Weekday-1-DEC16-1111100,20170124,1
730-Weekday-1-DEC16-1111100,20170125,1
730-Weekday-1-DEC16-1111100,20170126,1
730-Weekday-1-DEC16-1111100,20170127,1
730-Weekday-1-DEC16-1111100,20170130,1
730-Weekday-1-DEC16-1111100,20170131,1
730-Weekday-1-DEC16-1111100,20170201,1
730-Weekday-1-DEC16-1111100,20170202,1
730-Weekday-1-DEC16-1111100,20170203,1
730-Weekday-1-DEC16-1111100,20170206,1
730-Weekday-1-DEC16-1111100,20170207,1
730-Weekday-1-DEC16-1111100,20170208,1
730-Weekday-1-DEC16-1111100,20170209,1
730-Weekday-1-DEC16-1111100,20170210,1
731-Weekday-1-DEC16-1111100,20170111,1
731-Weekday-1-DEC16-1111100,20170112,1
731-Weekday-1-DEC16-1111100,20170113,1
731-Weekday-1-DEC16-1111100,20170116,1
731-Weekday-1-DEC16-1111100,20170117,1
731-Weekday-1-DEC16-1111100,20170118,1
731-Weekday-1-DEC16-1111100,20170119,1
731-Weekday-1-DEC16-1111100,20170120,1
731-Weekday-1-DEC16-1111100,20170123,1
731-Weekday-1-DEC16-1111100,20170124,1
731-Weekday-1-DEC16-1111100,20170125,1
731-Weekday-1-DEC16-1111100,20170126,1
731-Weekday-1-DEC16-1111100,20170127,1
731-Weekday-1-DEC16-1111100,20170130,1
731-Weekday-1-DEC16-1111100,20170131,1
731-Weekday-1-DEC16-1111100,20170201,1
731-Weekday-1-DEC16-1111100,20170202,1
731-Weekday-1-DEC16-1111100,20170203,1
731-Weekday-1-DEC16-1111100,20170206,1
731-Weekday-1-DEC16-1111100,20170207,1
731-Weekday-1-DEC16-1111100,20170208,1
731-Weekday-1-DEC16-1111100,20170209,1
731-Weekday-1-DEC16-1111100,20170210,1
734-Weekday-1-DEC16-1111100,20170111,1
734-Weekday-1-DEC16-1111100,20170112,1
734-Weekday-1-DEC16-1111100,20170113,1
734-Weekday-1-DEC16-1111100,20170116,1
734-Weekday-1-DEC16-1111100,20170117,1
734-Weekday-1-DEC16-1111100,20170118,1
734-Weekday-1-DEC16-1111100,20170119,1
734-Weekday-1-DEC16-1111100,20170120,1
734-Weekday-1-DEC16-1111100,20170123,1
734-Weekday-1-DEC16-1111100,20170124,1
734-Weekday-1-DEC16-1111100,20170125,1
734-Weekday-1-DEC16-1111100,20170126,1
734-Weekday-1-DEC16-1111100,20170127,1
734-Weekday-1-DEC16-1111100,20170130,1
734-Weekday-1-DEC16-1111100,20170131,1
734-Weekday-1-DEC16-1111100,20170201,1
734-Weekday-1-DEC16-1111100,20170202,1
734-Weekday-1-DEC16-1111100,20170203,1
734-Weekday-1-DEC16-1111100,20170206,1
734-Weekday-1-DEC16-1111100,20170207,1
734-Weekday-1-DEC16-1111100,20170208,1
734-Weekday-1-DEC16-1111100,20170209,1
734-Weekday-1-DEC16-1111100,20170210,1
735-Weekday-1-DEC16-1111100,20170111,1
735-Weekday-1-DEC16-1111100,20170112,1
735-Weekday-1-DEC16-1111100,20170113,1
735-Weekday-1-DEC16-1111100,20170116,1
735-Weekday-1-DEC16-1111100,20170117,1
735-Weekday-1-DEC16-1111100,20170118,1
735-Weekday-1-DEC16-1111100,20170119,1
735-Weekday-1-DEC16-1111100,20170120,1
735-Weekday-1-DEC16-1111100,20170123,1
735-Weekday-1-DEC16-1111100,20170124,1
735-Weekday-1-DEC16-1111100,20170125,1
735-Weekday-1-DEC16-1111100,20170126,1
735-Weekday-1-DEC16-1111100,20170127,1
735-Weekday-1-DEC16-1111100,20170130,1
735-Weekday-1-DEC16-1111100,20170131,1
735-Weekday-1-DEC16-1111100,20170201,1
735-Weekday-1-DEC16-1111100,20170202,1
735-Weekday-1-DEC16-1111100,20170203,1
735-Weekday-1-DEC16-1111100,20170206,1
735-Weekday-1-DEC16-1111100,20170207,1
735-Weekday-1-DEC16-1111100,20170208,1
735-Weekday-1-DEC16-1111100,20170209,1
735-Weekday-1-DEC16-1111100,20170210,1
738-Weekday-1-DEC16-1111100,20170111,1
738-Weekday-1-DEC16-1111100,20170112,1
738-Weekday-1-DEC16-1111100,20170113,1
738-Weekday-1-DEC16-1111100,20170116,1
738-Weekday-1-DEC16-1111100,20170117,1
738-Weekday-1-DEC16-1111100,20170118,1
738-Weekday-1-DEC16-1111100,20170119,1
738-Weekday-1-DEC16-1111100,20170120,1
738-Weekday-1-DEC16-1111100,20170123,1
738-Weekday-1-DEC16-1111100,20170124,1
738-Weekday-1-DEC16-1111100,20170125,1
738-Weekday-1-DEC16-1111100,20170126,1
738-Weekday-1-DEC16-1111100,20170127,1
738-Weekday-1-DEC16-1111100,20170130,1
738-Weekday-1-DEC16-1111100,20170131,1
738-Weekday-1-DEC16-1111100,20170201,1
738-Weekday-1-DEC16-1111100,20170202,1
738-Weekday-1-DEC16-1111100,20170203,1
738-Weekday-1-DEC16-1111100,20170206,1
738-Weekday-1-DEC16-1111100,20170207,1
738-Weekday-1-DEC16-1111100,20170208,1
738-Weekday-1-DEC16-1111100,20170209,1
738-Weekday-1-DEC16-1111100,20170210,1
739-Weekday-1-DEC16-0101000,20170112,1
739-Weekday-1-DEC16-0101000,20170117,1
739-Weekday-1-DEC16-0101000,20170119,1
739-Weekday-1-DEC16-0101000,20170124,1
739-Weekday-1-DEC16-0101000,20170126,1
739-Weekday-1-DEC16-0101000,20170131,1
739-Weekday-1-DEC16-0101000,20170202,1
739-Weekday-1-DEC16-0101000,20170207,1
739-Weekday-1-DEC16-0101000,20170209,1
74-Saturday-1-DEC16-0000010,20170114,1
74-Saturday-1-DEC16-0000010,20170121,1
74-Saturday-1-DEC16-0000010,20170128,1
74-Saturday-1-DEC16-0000010,20170204,1
74-Saturday-1-DEC16-0000010,20170211,1
74-Sunday-1-DEC16-0000001,20170115,1
74-Sunday-1-DEC16-0000001,20170122,1
74-Sunday-1-DEC16-0000001,20170129,1
74-Sunday-1-DEC16-0000001,20170205,1
74-Weekday-1-DEC16-1111100,20170111,1
74-Weekday-1-DEC16-1111100,20170112,1
74-Weekday-1-DEC16-1111100,20170113,1
74-Weekday-1-DEC16-1111100,20170116,1
74-Weekday-1-DEC16-1111100,20170117,1
74-Weekday-1-DEC16-1111100,20170118,1
74-Weekday-1-DEC16-1111100,20170119,1
74-Weekday-1-DEC16-1111100,20170120,1
74-Weekday-1-DEC16-1111100,20170123,1
74-Weekday-1-DEC16-1111100,20170124,1
74-Weekday-1-DEC16-1111100,20170125,1
74-Weekday-1-DEC16-1111100,20170126,1
74-Weekday-1-DEC16-1111100,20170127,1
74-Weekday-1-DEC16-1111100,20170130,1
74-Weekday-1-DEC16-1111100,20170131,1
74-Weekday-1-DEC16-1111100,20170201,1
74-Weekday-1-DEC16-1111100,20170202,1
74-Weekday-1-DEC16-1111100,20170203,1
74-Weekday-1-DEC16-1111100,20170206,1
74-Weekday-1-DEC16-1111100,20170207,1
74-Weekday-1-DEC16-1111100,20170208,1
74-Weekday-1-DEC16-1111100,20170209,1
74-Weekday-1-DEC16-1111100,20170210,1
741-Weekday-1-DEC16-1111100,20170111,1
741-Weekday-1-DEC16-1111100,20170112,1
741-Weekday-1-DEC16-1111100,20170113,1
741-Weekday-1-DEC16-1111100,20170116,1
741-Weekday-1-DEC16-1111100,20170117,1
741-Weekday-1-DEC16-1111100,20170118,1
741-Weekday-1-DEC16-1111100,20170119,1
741-Weekday-1-DEC16-1111100,20170120,1
741-Weekday-1-DEC16-1111100,20170123,1
741-Weekday-1-DEC16-1111100,20170124,1
741-Weekday-1-DEC16-1111100,20170125,1
741-Weekday-1-DEC16-1111100,20170126,1
741-Weekday-1-DEC16-1111100,20170127,1
741-Weekday-1-DEC16-1111100,20170130,1
741-Weekday-1-DEC16-1111100,20170131,1
741-Weekday-1-DEC16-1111100,20170201,1
741-Weekday-1-DEC16-1111100,20170202,1
741-Weekday-1-DEC16-1111100,20170203,1
741-Weekday-1-DEC16-1111100,20170206,1
741-Weekday-1-DEC16-1111100,20170207,1
741-Weekday-1-DEC16-1111100,20170208,1
741-Weekday-1-DEC16-1111100,20170209,1
741-Weekday-1-DEC16-1111100,20170210,1
744-Weekday-1-DEC16-1111100,20170111,1
744-Weekday-1-DEC16-1111100,20170112,1
744-Weekday-1-DEC16-1111100,20170113,1
744-Weekday-1-DEC16-1111100,20170116,1
744-Weekday-1-DEC16-1111100,20170117,1
744-Weekday-1-DEC16-1111100,20170118,1
744-Weekday-1-DEC16-1111100,20170119,1
744-Weekday-1-DEC16-1111100,20170120,1
744-Weekday-1-DEC16-1111100,20170123,1
744-Weekday-1-DEC16-1111100,20170124,1
744-Weekday-1-DEC16-1111100,20170125,1
744-Weekday-1-DEC16-1111100,20170126,1
744-Weekday-1-DEC16-1111100,20170127,1
744-Weekday-1-DEC16-1111100,20170130,1
744-Weekday-1-DEC16-1111100,20170131,1
744-Weekday-1-DEC16-1111100,20170201,1
744-Weekday-1-DEC16-1111100,20170202,1
744-Weekday-1-DEC16-1111100,20170203,1
744-Weekday-1-DEC16-1111100,20170206,1
744-Weekday-1-DEC16-1111100,20170207,1
744-Weekday-1-DEC16-1111100,20170208,1
744-Weekday-1-DEC16-1111100,20170209,1
744-Weekday-1-DEC16-1111100,20170210,1
747-Saturday-1-DEC16-0000010,20170114,1
747-Saturday-1-DEC16-0000010,20170121,1
747-Saturday-1-DEC16-0000010,20170128,1
747-Saturday-1-DEC16-0000010,20170204,1
747-Saturday-1-DEC16-0000010,20170211,1
747-Sunday-1-DEC16-0000001,20170115,1
747-Sunday-1-DEC16-0000001,20170122,1
747-Sunday-1-DEC16-0000001,20170129,1
747-Sunday-1-DEC16-0000001,20170205,1
747-Weekday-1-DEC16-1111100,20170111,1
747-Weekday-1-DEC16-1111100,20170112,1
747-Weekday-1-DEC16-1111100,20170113,1
747-Weekday-1-DEC16-1111100,20170116,1
747-Weekday-1-DEC16-1111100,20170117,1
747-Weekday-1-DEC16-1111100,20170118,1
747-Weekday-1-DEC16-1111100,20170119,1
747-Weekday-1-DEC16-1111100,20170120,1
747-Weekday-1-DEC16-1111100,20170123,1
747-Weekday-1-DEC16-1111100,20170124,1
747-Weekday-1-DEC16-1111100,20170125,1
747-Weekday-1-DEC16-1111100,20170126,1
747-Weekday-1-DEC16-1111100,20170127,1
747-Weekday-1-DEC16-1111100,20170130,1
747-Weekday-1-DEC16-1111100,20170131,1
747-Weekday-1-DEC16-1111100,20170201,1
747-Weekday-1-DEC16-1111100,20170202,1
747-Weekday-1-DEC16-1111100,20170203,1
747-Weekday-1-DEC16-1111100,20170206,1
747-Weekday-1-DEC16-1111100,20170207,1
747-Weekday-1-DEC16-1111100,20170208,1
747-Weekday-1-DEC16-1111100,20170209,1
747-Weekday-1-DEC16-1111100,20170210,1
748-Weekday-1-DEC16-1111100,20170111,1
748-Weekday-1-DEC16-1111100,20170112,1
748-Weekday-1-DEC16-1111100,20170113,1
748-Weekday-1-DEC16-1111100,20170116,1
748-Weekday-1-DEC16-1111100,20170117,1
748-Weekday-1-DEC16-1111100,20170118,1
748-Weekday-1-DEC16-1111100,20170119,1
